poly-DoF 4
is-RHRS 0
dxdz_sv 0 1 0 0 -9.08079533e-01 
dxdz_sv 0 0 3 0 -1.24149852e+02 
dxdz_sv 0 0 2 1 -2.23541923e+02 
dxdz_sv 0 0 2 0 -2.73181679e+00 
dxdz_sv 0 0 1 2 +5.31507901e+02 
dxdz_sv 0 0 1 1 -1.33269892e+00 
dxdz_sv 0 0 1 0 -2.59182983e+00 
dxdz_sv 0 0 0 3 +2.70809336e+02 
dxdz_sv 0 0 0 2 +4.53539754e+01 
dxdz_sv 0 0 0 1 +2.17188612e+00 
dxdz_sv 0 0 0 0 +2.56254795e-02 
dydz_sv 3 0 0 0 -1.16288461e-02 
dydz_sv 2 1 0 0 +7.23122813e-01 
dydz_sv 2 0 1 0 +7.13615661e-03 
dydz_sv 2 0 0 1 +7.66196087e-01 
dydz_sv 2 0 0 0 +3.92029065e-02 
dydz_sv 1 2 0 0 -8.19620402e+00 
dydz_sv 1 1 1 0 -1.39874553e+00 
dydz_sv 1 1 0 1 -3.26757024e+01 
dydz_sv 1 1 0 0 -1.00824916e+00 
dydz_sv 1 0 2 0 -9.58957651e-01 
dydz_sv 1 0 1 1 -1.57652989e+00 
dydz_sv 1 0 1 0 -2.96013847e-02 
dydz_sv 1 0 0 2 -7.88297563e+00 
dydz_sv 1 0 0 1 -2.23523081e+00 
dydz_sv 1 0 0 0 -3.37083269e-02 
dydz_sv 0 3 0 0 +1.04637195e+02 
dydz_sv 0 2 1 0 -6.66759930e+01 
dydz_sv 0 2 0 1 -5.98644186e+00 
dydz_sv 0 2 0 0 +3.74759554e-01 
dydz_sv 0 1 2 0 +7.38249544e+01 
dydz_sv 0 1 1 1 -1.43360575e+02 
dydz_sv 0 1 1 0 -1.34507575e+01 
dydz_sv 0 1 0 2 +2.00970343e+02 
dydz_sv 0 1 0 1 +1.33829585e+01 
dydz_sv 0 1 0 0 -7.83301046e-01 
dydz_sv 0 0 3 0 +8.02152818e+01 
dydz_sv 0 0 2 1 +1.26539566e+02 
dydz_sv 0 0 2 0 -3.78373461e+00 
dydz_sv 0 0 1 2 -1.61945943e+02 
dydz_sv 0 0 1 1 +5.22015182e+00 
dydz_sv 0 0 1 0 -1.09266694e-02 
dydz_sv 0 0 0 3 -6.76771877e+01 
dydz_sv 0 0 0 2 +1.52549045e+01 
dydz_sv 0 0 0 1 +1.37196580e+00 
dydz_sv 0 0 0 0 +1.53743417e-02 
